job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
330,82,35196,21200,144443,185427,-40984
331,88,35211,24650,144523,185984,-41461
332,85,35235,21800,144543,186786,-42243
333,89,35795,23800,147823,187525,-39702
334,88,35830,25100,147393,188036,-40643
335,87,36136,21000,148973,188586,-39613
336,87,36320,21000,149473,189286,-39813
337,80,36415,22900,150393,189636,-39243
338,87,36535,25500,151523,190177,-38654
339,83,36539,23950,153173,190386,-37213
340,84,36884,20400,154993,190986,-35993
341,81,37042,22950,161543,191986,-30443
342,83,37056,21700,162043,192536,-30493
343,82,37071,22550,162723,192734,-30011
344,87,37302,22350,165643,193236,-27593
345,85,37374,24500,165823,193884,-28061
346,82,37414,27500,168123,194627,-26504
347,86,37488,20500,168623,194934,-26311
348,80,37644,17950,170423,195236,-24813
349,81,37739,21600,170593,195536,-24943
350,87,37868,26400,171643,196336,-24693
351,85,37981,18650,174423,196484,-22061
352,87,38183,23700,176293,197086,-20793
353,81,38206,22950,180593,198086,-17493
354,90,38269,24300,183043,198386,-15343
355,84,38284,28500,183543,198577,-15034
356,90,38329,24750,183773,199336,-15563
357,81,38331,20700,183273,199575,-16302
358,88,38752,26900,186973,200386,-13413
359,90,38824,26100,190223,201034,-10811
360,86,38903,24100,190043,201477,-11434
361,86,39009,25000,193193,202184,-8991
362,87,39054,21450,193693,202586,-8893
363,89,39074,25600,194673,203186,-8513
364,87,39084,24150,195843,204027,-8184
365,83,39178,23950,161589,204884,-43295
366,83,39196,25300,162689,205425,-42736
367,90,39270,23850,162429,205727,-43298
368,80,39319,22450,163239,206575,-43336
369,87,39320,26400,163529,207075,-43546
370,84,39852,23100,164529,208134,-43605
371,85,39858,22250,165225,208577,-43352
372,80,40089,22900,165330,208825,-43495
373,89,40245,23350,165679,209284,-43605
374,86,40288,26350,166275,210025,-43750
375,87,40360,24150,166722,210236,-43514
376,89,40423,23800,167030,210736,-43706
377,83,40607,25300,168080,211777,-43697
378,90,40705,23400,168772,212325,-43553
379,82,40739,25700,169130,212934,-43804
380,90,40864,26550,170272,213825,-43553
381,86,40980,20950,170689,214377,-43688
382,81,41185,22950,171822,214884,-43062
383,90,41260,27450,172229,215384,-43155
384,82,41700,22550,174239,215736,-41497
385,89,41725,22000,174975,216336,-41361
386,87,41752,23250,175072,217086,-42014
387,82,41811,22100,174780,217927,-43147
388,90,41860,20250,176075,218477,-42402
389,83,41872,22150,175839,218775,-42936
390,86,42180,21850,176339,219325,-42986
391,85,42307,29000,176922,219834,-42912
392,84,42449,21750,178338,220384,-42046
393,81,43021,24750,179786,220677,-40891
394,81,43448,24300,181688,221475,-39787
395,87,43545,24600,182188,222227,-40039
396,86,43872,29050,183738,222634,-38896
397,82,43991,20300,185286,223136,-37850
398,82,44003,22550,185488,223684,-38196
399,84,44123,23550,187538,224436,-36898
400,87,44138,25950,189588,225577,-35989
401,90,44244,21150,190688,226425,-35737
402,83,44377,23050,192238,226786,-34548
403,82,44655,21200,193338,227286,-33948
404,90,44964,19350,194136,227484,-33348
405,87,45173,21450,194186,227775,-33589
406,81,45175,22050,195238,228536,-33298
407,85,45409,25850,196236,229086,-32850
408,87,45694,28200,198188,229775,-31587
409,88,45832,24650,199238,230236,-30998
410,90,45992,25200,202686,230677,-27991
411,80,46022,19300,203186,230925,-27739
412,86,46082,20050,202588,231277,-28689
413,86,46144,21400,207188,231686,-24498
414,81,46145,23400,205988,232436,-26448
415,80,46170,20650,207336,233136,-25800
416,89,46312,23800,210388,233586,-23198
417,84,46397,25350,210386,234086,-23700
418,86,46580,21400,212088,234586,-22498
419,84,46639,22200,215486,235534,-20048
420,83,46657,23050,215738,179734,36004
421,85,46681,24050,215238,180684,34554
422,88,46772,22400,217088,181175,35913
423,86,46990,20500,218136,181490,36646
424,89,47017,27850,219686,182334,37352
425,80,47085,24250,221888,183589,38299
426,82,47116,22550,222436,184978,37458
427,80,47557,21100,225336,186528,38808
428,90,47598,27000,225836,187728,38108
429,87,47698,24150,230536,189428,41108
430,81,47735,26100,230586,191978,38608
431,87,47791,25050,231588,192789,38799
432,81,47853,21600,235738,193889,41849
433,86,47911,25450,235786,194989,40797
434,80,47932,25150,236238,197639,38599
435,83,48165,24400,236336,199278,37058
436,82,48339,23000,238388,199889,38499
437,86,48501,24550,239736,200628,39108
438,84,48814,25350,241938,202039,39899
439,87,48866,20550,244436,203189,41247
440,86,48920,23200,243636,204839,38797
441,82,48940,21650,244388,206328,38060
442,80,49149,21550,246038,208328,37710
443,81,49299,23400,247738,209739,37999
444,87,49454,17400,250836,210278,40558
445,89,49467,24700,251288,211889,39399
446,85,49572,24950,252388,213378,39010
447,85,49959,20000,252536,214478,38058
448,80,50003,20650,187987,215628,-27641
449,85,50038,20900,188845,216728,-27883
450,84,50405,22200,189345,217539,-28194
451,89,50744,21550,189938,219128,-29190
452,90,50828,26100,190386,219839,-29453
453,82,50989,23450,190188,220778,-30590
454,87,51083,19650,191283,223189,-31906
455,86,51349,22300,192188,224839,-32651
456,81,51397,21600,192386,225689,-33303
457,88,51736,21950,193188,226789,-33601
458,88,51746,26450,193688,228428,-34740
459,85,51803,22250,195186,229078,-33892
460,87,51845,25950,195686,232089,-36403
461,85,51935,22700,195583,232828,-37245
462,88,52026,26450,197386,236489,-39103
463,83,52080,21250,197288,237628,-40340
464,83,52185,26200,198595,239689,-41094
465,84,52253,25350,199133,241239,-42106
466,80,52319,20650,199038,242078,-43040
467,85,52368,23600,199536,243439,-43903
468,83,52403,21700,200045,244989,-44944
469,84,52510,21300,200545,246078,-45533
470,80,52669,21550,201337,247239,-45902
471,84,52872,20850,201083,247828,-46745
472,80,52896,23350,201688,249878,-48190
473,81,53109,19800,202236,250039,-47803
474,90,53248,23850,203037,251639,-48602
475,84,53256,25800,203537,253278,-49741
476,81,53650,19800,203738,254139,-50401
477,87,53809,24600,205788,256428,-50640
478,86,53843,21850,205595,257078,-51483
479,82,53861,21650,206083,257728,-51645
480,89,53968,24250,206788,259828,-53040
481,87,54212,25050,207936,261539,-53603
482,82,54256,22550,207787,263139,-55352
483,84,54272,25350,208883,264989,-56106
484,84,54328,24900,208787,265728,-56941
485,88,54386,26450,209536,267139,-57603
486,84,54599,23100,209888,268189,-58301
487,83,54669,22600,211695,268678,-56983
488,88,54675,22850,211588,270339,-58751
489,87,54684,29100,212245,271389,-59144
490,83,54782,24400,214095,271939,-57844
491,84,54790,21750,212983,274528,-61545
492,90,54817,27000,214137,277289,-63152
493,84,54880,22650,213983,278928,-64945
494,89,54952,22000,214637,279989,-65352
495,82,55060,20750,215133,281378,-66245
496,84,55126,22200,215795,283528,-67733
497,81,55366,19800,216333,284078,-67745
498,86,55609,21850,217683,285178,-67495
499,84,55695,20400,218095,285678,-67583
500,85,55802,23600,218538,287278,-68740
501,87,55975,25050,219245,288578,-69333
502,81,56339,20250,219945,290278,-70333
503,85,56485,24500,220436,292489,-72053
504,87,56531,22800,222488,294639,-72151
505,86,56594,24550,223083,295739,-72656
506,90,56598,23850,223086,297328,-74242
507,87,56630,22800,223437,297978,-74541
508,80,56675,20200,223686,298889,-75203
509,87,56760,26400,224088,301628,-77540
510,90,56881,27900,224688,303128,-78440
511,87,56934,24150,225533,304139,-78606
512,89,56972,23350,226137,305739,-79602
513,89,57059,26500,226187,308178,-81991
514,87,57109,21000,226533,309989,-83456
515,81,57316,19800,227538,310039,-82501
516,85,57384,18650,227437,311628,-84191
517,83,57511,23500,228537,313128,-84591
518,85,57553,24950,229095,315378,-86283
519,82,57626,22550,229695,317789,-88094
520,83,57675,20350,229737,317778,-88041
521,85,57821,25850,230733,318928,-88195
522,90,57867,27450,232986,321028,-88042
523,81,57934,23400,232987,323078,-90091
524,87,57937,24600,233483,324278,-90795
525,81,57953,19800,233395,324878,-91483
526,81,58150,17550,233587,205588,27999
527,86,58311,22750,234945,205836,29109
528,85,58325,22250,234486,206288,28198
529,82,58340,19850,234938,206485,28453
530,87,58607,24600,236736,206986,29750
531,89,58608,24700,236883,207838,29045
532,89,58635,24250,236645,208490,28155
533,85,58768,20000,237433,208990,28443
534,87,58948,25950,238038,209436,28602
535,89,58971,25150,238445,210040,28405
536,80,59084,20650,238786,210538,28248
537,88,59089,25100,239283,211535,27748
538,87,59288,25500,239833,211686,28147
539,86,59309,25450,240145,213085,27060
540,81,59419,22050,240687,213936,26751
541,82,59450,25250,229181,214836,14345
542,90,59516,23400,230381,215486,14895
543,81,59544,21150,230322,215735,14587
544,88,59928,25100,231726,216536,15190
545,86,59992,26350,232381,217186,15195
546,80,60045,23800,232681,217835,14846
547,89,60201,26500,234047,218385,15662
548,83,60261,22150,234181,219036,15145
549,82,60345,24800,235147,219740,15407
550,80,60368,20650,235031,220086,14945
551,82,60576,24350,236197,221036,15161
552,82,60606,23900,236031,221636,14395
553,87,60761,23250,236826,222286,14540
554,87,61100,26850,237781,222636,15145
555,89,61332,25150,237897,223340,14557
556,85,61449,22700,238331,224186,14145
557,85,61489,24500,238997,224940,14057
558,83,61536,22600,239497,225736,13761
559,82,61604,26600,240231,226388,13843
560,86,61650,23650,240526,227436,13090
561,83,61819,19450,241076,227986,13090
562,83,61827,24850,242226,228488,13738
563,88,61916,21950,242981,228736,14245
564,90,61931,22500,242726,229235,13491
565,87,62108,26400,244597,230086,14511
566,90,62144,25200,244376,230836,13540
567,85,62453,24500,246147,231036,15111
568,89,62539,26500,246722,231590,15132
569,80,62609,18850,246481,232386,14095
570,87,62610,24600,247422,232786,14636
571,89,62673,23350,247922,233088,14834
572,84,63051,27600,248422,233336,15086
573,85,63247,22700,248897,234188,14709
574,84,63365,28500,249431,234436,14995
575,83,63446,26200,250476,235285,15191
576,88,63522,23750,251676,235986,15690
577,83,63522,21250,251272,236486,14786
578,88,63616,25550,251647,236786,14861
579,82,63622,22100,252947,237724,15223
580,81,63712,21600,254326,238883,15443
581,82,63810,23000,255047,241474,13573
582,80,63813,23800,255022,243624,11398
583,90,63929,22500,256597,246033,10564
584,86,63944,28600,256626,247274,9352
585,89,64087,22450,256631,248474,8157
586,85,64170,24950,257822,249674,8148
587,87,64240,21900,257976,251733,6243
588,88,64336,25550,259331,252924,6407
589,85,64365,24050,260226,254474,5752
590,81,64403,23400,259681,256183,3498
591,89,64447,21550,260072,258383,1689
592,85,64766,23600,260826,259533,1293
593,81,64979,23400,261326,260674,652
594,82,65074,21650,261781,261633,148
595,83,65204,20350,262631,262683,-52
596,82,65244,23000,263526,264283,-757
597,80,65327,25600,264722,265933,-1211
598,85,65419,26300,264631,267983,-3352
599,81,65582,25650,265831,270133,-4302
600,81,65612,23850,265697,272133,-6436
601,82,65664,22100,265822,272824,-7002
602,82,65840,25700,266331,273833,-7502
603,83,65985,21250,267176,275474,-8298
604,90,66014,25200,267676,276283,-8607
605,82,66132,25700,268381,276833,-8452
606,86,66350,25000,269326,278333,-9007
607,81,66428,20250,271031,279474,-8443
608,82,66452,23000,271122,280083,-8961
609,88,66504,25550,270397,282583,-12186
610,81,66505,22950,271381,283733,-12352
611,90,66568,28350,271722,285433,-13711
612,87,66621,25050,272031,286583,-14552
613,90,66671,26100,272726,288074,-15348
614,86,66699,26350,273647,289174,-15527
615,80,66789,17950,273481,290083,-16602
616,84,66857,23100,274381,291583,-17202
617,87,66932,21450,274131,292774,-18643
618,81,67015,26550,276222,295233,-19011
619,82,67030,24350,275497,297424,-21927
620,81,67069,22950,276381,299124,-22743
621,80,67242,22000,277597,300133,-22536
622,89,67242,21550,277526,301774,-24248
623,88,67666,23300,278647,303324,-24677
624,85,67803,25400,279431,305374,-25943
625,86,67944,24550,279831,306933,-27102
626,88,68114,24650,280797,309174,-28377
627,81,68481,22950,281226,310474,-29248
628,81,68558,22050,282822,311333,-28511
629,86,68562,24100,282831,313033,-30202
630,81,68576,19800,283331,313633,-30302
631,80,68659,21100,282926,314824,-31898
632,83,68874,23050,283922,316474,-32552
633,87,68966,25500,284331,317524,-33193
634,87,69072,24150,285026,286824,-1798
635,89,69229,26050,286026,289841,-3815
636,89,69234,27850,286031,290891,-4860
637,82,69367,22100,287547,292424,-4877
638,89,69426,26950,288672,294574,-5902
639,85,69441,24050,287281,296224,-8943
640,88,69489,25550,289597,297341,-7744
641,88,69502,22850,289681,298941,-9260
642,88,69547,26450,290822,300441,-9619
643,83,69612,21250,291422,302424,-11002
644,85,69640,22250,290697,305091,-14394
645,85,69671,20900,291526,306174,-14648
646,83,69802,22150,291797,307774,-15977
647,87,69832,26400,292526,308641,-16115
648,81,70107,18450,292847,310341,-17494
649,89,70156,29200,293681,311941,-18260
650,86,70175,23200,293997,313041,-19044
651,83,70299,25300,295372,315041,-19669
652,80,70348,22000,295797,317191,-21394
653,84,70383,19500,296397,319074,-22677
654,84,70405,22650,297576,319124,-21548
655,81,70466,22500,297781,320591,-22810
656,88,70503,21500,298781,321674,-22893
657,87,70592,26850,298881,323324,-24443
658,86,70964,24550,299726,324974,-25248
659,89,71028,25150,300331,326541,-26210
660,87,71046,23700,300997,328224,-27227
661,81,71255,22050,301572,329641,-28069
662,86,71342,25450,302276,332841,-30565
663,82,71614,17600,303381,333391,-30010
664,88,71623,27800,303872,334941,-31069
665,83,71627,20800,303426,336641,-33215
666,86,71702,25900,303597,338074,-34477
667,84,71734,21300,305247,339441,-34194
668,80,71751,23800,304647,341641,-36994
669,87,71790,21900,305847,343741,-37894
670,88,71869,23750,305631,344874,-39243
671,86,71935,25000,306726,346941,-40215
672,82,72060,23000,307281,347774,-40493
673,89,72281,25600,309576,349541,-39965
674,90,72308,22500,309626,350624,-40998
675,81,72323,22050,309031,353491,-44460
676,90,72342,24300,310347,354491,-44144
677,83,72366,23500,310822,355974,-45152
678,84,72425,22200,310626,357041,-46415
679,84,72518,21300,311081,357691,-46610
680,82,72564,22100,306191,359574,-53383
681,87,72633,20550,306486,361224,-54738
682,87,72765,23700,308391,362791,-54400
683,89,72766,25150,308396,364524,-56128
684,88,72810,21050,308341,366124,-57783
685,80,72921,21100,310390,368274,-57884
686,89,72943,22450,310591,370541,-59950
687,85,72957,24500,310286,371974,-61688
688,81,73002,25650,310246,373191,-62945
689,81,73127,21150,310896,374224,-63328
690,87,73170,23700,311996,375324,-63328
691,80,73213,22900,312990,376091,-63101
692,89,73215,24250,313486,377124,-63638
693,80,73290,22450,314036,377891,-63855
694,90,73352,26100,314141,378824,-64683
695,81,73846,21150,314736,380024,-65288
696,90,73885,23850,315640,381091,-65451
697,90,73886,22950,316946,382341,-65395
698,86,73892,21850,317041,384274,-67233
699,81,74026,23400,318041,385874,-67833
700,88,74074,25550,318096,387424,-69328
701,80,74142,24700,318290,388574,-70284
