job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
353,82,108664,21650,121690,121329,361
354,80,108750,19300,123790,122094,1696
355,86,108801,22300,123362,121800,1562
356,87,109028,24600,125540,122457,3083
357,88,109095,22850,126740,122900,3840
358,84,109150,25350,127540,123414,4126
359,86,109236,24100,127612,124157,3455
360,85,109790,21800,128762,124914,3848
361,81,110222,21600,130412,125857,4555
362,90,111397,27900,132140,126907,5233
363,85,111753,21350,133162,127214,5948
364,88,111804,26000,135412,127850,7562
365,81,111999,22050,136290,128365,7925
366,88,112495,25550,138112,128941,9171
367,89,112661,23800,139212,126496,12716
368,85,112689,26300,126901,127354,-453
369,80,112875,18850,124808,127854,-3046
370,84,113055,24000,125048,127794,-2746
371,81,113830,21150,126100,128548,-2448
372,82,114010,22550,126552,128894,-2342
373,85,114274,23600,127012,129716,-2704
374,88,114503,25550,127798,130649,-2851
375,82,115257,24350,128166,130494,-2328
376,82,115826,17600,128402,130813,-2411
377,83,116319,20350,128798,126663,2135
378,90,116578,25650,130362,127681,2681
379,88,116616,23750,130548,128046,2502
380,86,117100,22300,131366,128546,2820
381,88,117498,25100,133352,129020,4332
382,82,117903,25700,135178,130020,5158
383,82,119543,22100,137752,130914,6838
384,81,119553,21600,137128,131464,5664
385,82,119591,23900,137278,132014,5264
386,85,119783,21800,136703,132363,4340
387,82,120293,23000,137253,132898,4355
388,90,120726,26550,137761,133568,4193
389,80,120822,19300,136862,134194,2668
390,82,120901,22550,137305,134420,2885
391,88,120986,26900,137067,135396,1671
392,90,121309,22500,137717,136411,1306
393,89,121392,26950,135351,137406,-2055
394,81,121490,22050,135949,137821,-1872
395,84,121796,25800,137951,138346,-395
396,80,121933,22000,141101,138364,2737
397,89,121984,24700,140699,138864,1835
398,90,122824,23850,143151,139541,3610
399,85,123067,23600,145499,139964,5535
400,81,123241,22500,146251,134726,11525
401,88,123490,23750,139266,135226,4040
402,88,123767,22400,139652,135794,3858
403,85,124132,24050,141105,136944,4161
404,89,124224,29650,141266,139494,1772
405,80,124362,19750,142114,140357,1757
406,89,124532,25150,142798,140602,2196
407,81,124789,19350,143402,141243,2159
408,87,125153,25950,144164,141564,2600
409,85,125592,24050,144948,142154,2794
410,83,125635,20350,145702,139646,6056
411,84,125703,21750,145805,139868,5937
412,90,125896,26100,146702,140248,6454
413,90,127149,27900,147414,140663,6751
414,84,127943,24450,147505,141294,6211
415,88,128435,26450,148402,142073,6329
416,80,128660,19300,148966,142905,6061
417,89,129415,26050,149614,143681,5933
418,82,129438,18950,150114,144322,5792
419,80,129973,17950,150516,144831,5685
420,83,130154,23050,144260,145399,-1139
421,80,130388,23800,148060,145922,2138
422,87,130486,23250,148464,146422,2042
423,85,131204,25850,145112,147081,-1969
424,80,131237,20650,146812,148055,-1243
425,84,131299,25350,146743,148581,-1838
426,82,131321,19850,146793,148722,-1929
427,83,131449,22150,148812,149231,-419
428,82,131656,23450,149893,151513,-1620
429,89,132711,25600,151162,153013,-1851
430,86,133073,26800,152593,154713,-2120
431,80,133367,18850,153693,156263,-2570
432,85,133484,25850,155112,158456,-3344
433,89,133706,20200,156712,158913,-2201
434,82,133716,19400,157212,150717,6495
435,88,133863,24200,152317,150804,1513
436,87,133968,23700,152917,151509,1408
437,87,134035,25500,145839,152009,-6170
438,87,134417,25950,146791,152987,-6196
439,90,134716,23400,148391,153454,-5063
440,86,134948,23650,149891,153514,-3623
441,86,135752,24550,150541,146363,4178
442,85,136700,23600,150855,147318,3537
443,90,137077,20700,151398,149141,2257
444,82,137459,25700,151955,150641,1314
445,82,137493,21650,152814,151022,1792
446,90,138261,28800,153005,151801,1204
447,81,138701,27000,153505,153344,161
448,83,139025,23500,154866,154014,852
449,84,139058,23550,154514,154564,-50
450,85,139120,22700,154848,154773,75
451,85,139614,23150,155398,155355,43
452,86,139679,27250,155704,155855,-151
453,82,139737,24350,156105,156522,-417
454,81,139937,27000,156754,157651,-897
455,81,140016,23400,157516,158022,-506
456,82,140689,21650,157855,158751,-896
457,82,140749,25700,158714,159655,-941
458,85,140977,25400,159316,160951,-1635
459,83,141345,22600,159954,161123,-1169
460,81,141412,20250,159755,161255,-1500
461,83,141578,23950,160598,161723,-1125
462,81,141793,24300,161814,162223,-409
463,86,141862,20950,162004,162922,-918
464,81,142064,22500,162305,163972,-1667
465,80,142099,22450,162805,164431,-1626
466,89,142386,24250,163817,165122,-1305
467,84,142513,19500,164317,165523,-1206
468,88,142964,27800,164805,166622,-1817
469,84,143014,23550,165640,166851,-1211
470,80,144088,20650,166140,160098,6042
471,80,144186,21100,166405,160648,5757
472,83,144929,23500,167333,160848,6485
473,81,144946,22050,167455,161248,6207
474,81,145323,22950,167840,161846,5994
475,80,145384,19750,166117,162298,3819
476,82,145528,21650,167957,164158,3799
477,82,145801,25700,169055,165387,3668
478,90,146308,17550,168367,165996,2371
479,85,146568,23150,168917,167637,1280
480,80,146983,21100,171070,169287,1783
481,82,147881,22100,170262,170946,-684
482,85,148043,20450,172395,171246,1149
483,85,148267,25400,161594,174287,-12693
484,87,148377,28650,175695,175787,-92
485,85,148424,25850,178395,177546,849
486,82,148460,19850,178112,178046,66
487,81,148850,20700,179262,163649,15613
488,90,149347,23850,180762,164143,16619
489,88,149360,25550,182812,164643,18169
