job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
632,90,313666,39150,358319,377034,-18715
633,86,314104,40750,359545,379446,-19901
634,80,315124,35050,360340,380634,-20294
635,86,315471,39850,361319,383996,-22677
636,81,315855,39600,361545,385919,-24374
637,85,316579,41150,357461,387297,-29836
638,82,317763,38750,359506,388419,-28913
639,81,318072,38700,361961,388458,-26497
640,86,319227,38050,357001,390134,-33133
641,83,319319,37450,357354,392184,-34830
642,86,319927,40300,357849,393184,-35335
643,84,320239,39300,358494,353583,4911
644,86,320516,40300,359549,354385,5164
645,87,320621,39900,359132,355435,3697
646,84,320640,37950,359170,356630,2540
647,84,320892,37500,360483,357183,3300
648,81,322171,36900,361063,357544,3519
649,90,322641,39150,362999,358044,4955
650,82,323107,36950,364793,359238,5555
651,90,323215,43200,367793,360077,7716
652,85,323935,35300,370049,360636,9413
653,89,324052,41800,374343,361292,13051
654,86,324226,40750,377149,361984,15165
655,86,324379,38500,378649,362808,15841
656,90,324421,41400,380649,363913,16736
657,81,324669,38700,384649,364534,20115
658,80,324726,35950,384343,365534,18809
659,84,324770,36600,386199,366584,19615
660,90,325614,39600,388840,367084,21756
661,90,326450,40500,389853,369325,20528
662,87,326648,41250,390747,371329,19418
663,90,326980,42300,391371,373325,18046
664,81,327719,37800,390199,375379,14820
665,80,328311,34600,392353,377875,14478
666,89,328457,39550,392392,380425,11967
667,86,328890,38950,392799,382079,10720
668,87,328971,38100,386857,382925,3932
669,88,329357,39950,389407,376448,12959
670,89,331759,41800,391907,378360,13547
671,89,331935,40450,395957,379498,16459
672,83,331964,38800,396089,381860,14229
673,82,333200,36050,397457,383048,14409
674,82,333834,35600,399139,386460,12679
675,84,334052,36150,402107,389548,12559
676,88,334082,41300,369345,392048,-22703
677,85,334121,39350,369845,393060,-23215
678,80,334134,36400,368845,377783,-8938
679,80,334667,36400,371895,378597,-6702
680,89,335469,39100,374495,379647,-5152
681,87,336033,40350,377991,380333,-2342
682,90,336482,39150,379995,381333,-1338
683,84,336634,39300,382491,382333,158
684,86,336794,38500,384495,383330,1165
685,82,336911,38750,374043,384090,-10047
686,90,337037,41850,376543,385090,-8547
687,83,338236,37900,379384,386383,-6999
688,81,338378,37800,382512,387090,-4578
689,88,338849,39050,383557,387947,-4390
690,89,339367,39550,385012,388483,-3471
691,88,339433,38150,384566,389590,-5024
692,86,339666,37600,385557,385058,499
693,90,339968,42750,385384,386691,-1307
694,89,340806,40000,386468,390440,-3972
695,90,341032,40500,387384,392691,-5307
696,89,341486,39550,385453,393691,-8238
697,81,342609,36900,386453,390684,-4231
698,87,344450,40350,387722,392108,-4386
699,83,345402,36550,388453,392813,-4360
700,88,345855,40400,389953,393784,-3831
701,89,346171,40900,390899,395244,-4345
702,84,346204,38400,391860,396284,-4424
703,86,347393,38050,392872,397384,-4512
704,82,347560,36950,393872,398384,-4512
705,87,348725,38100,394872,399334,-4462
706,83,349061,40150,397003,400384,-3381
707,88,349147,39050,397360,400813,-3453
708,87,349730,39900,398003,399053,-1050
