job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
416,81,475522,70500,524803,522616,2187
417,80,477443,95000,527803,548079,-20276
418,81,477700,85500,528303,528147,156
419,83,477924,76500,528803,550799,-21996
420,89,480189,89500,531803,525789,6014
421,90,481777,95000,534454,553299,-18845
422,90,483728,105000,536954,554559,-17605
423,84,485731,72000,537954,558799,-20845
424,82,486665,71000,540803,558809,-18006
425,83,487682,91500,542303,559079,-16776
426,83,487814,66500,543803,560059,-16256
427,80,488769,65000,532429,561799,-29370
428,85,491386,67500,531237,537018,-5781
429,80,491436,95000,533029,564309,-31280
430,84,492931,102000,535788,567299,-31511
431,90,495366,95000,537929,569809,-31880
432,81,495678,75500,536737,571059,-34322
433,81,497234,75500,540165,575299,-35134
434,85,500068,82500,541548,549995,-8447
435,81,502060,70500,543529,553374,-9845
436,83,502530,106500,543429,575309,-31880
437,84,504142,97000,545665,575579,-29914
438,83,505950,91500,552548,576559,-24011
439,85,506232,82500,552404,578299,-25895
440,80,509733,80000,553237,580799,-27562
441,80,509817,60000,551459,580809,-29350
442,83,510690,81500,551303,581079,-29776
443,88,514906,69000,554564,582059,-27495
444,84,515659,92000,557803,586309,-28506
445,80,516226,80000,561064,547616,13448
446,89,516522,64500,562303,586579,-24276
447,85,517707,82500,565064,589299,-24235
448,89,518395,69500,566564,557839,8725
449,81,519317,95500,569064,559529,9535
450,86,521229,103000,573064,591799,-18735
451,80,521578,70000,575064,591809,-16745
452,88,522555,104000,579564,597299,-17735
453,80,523513,70000,582303,597309,-15006
454,80,524258,55000,585303,564289,21014
455,87,524721,88500,586564,597579,-11015
456,82,525041,61000,586303,600299,-13996
457,86,525866,68000,569706,602799,-33093
458,89,526145,89500,571206,603079,-31873
459,82,527203,96000,572206,572518,-312
460,81,531677,90500,574206,604059,-29853
461,88,532380,84000,576706,608299,-31593
463,85,533104,88500,579206,608309,-29103
463,85,533104,97000,579706,611299,-31593
464,90,534089,100000,580206,613799,-33593
466,87,534672,71000,580679,587495,-6816
466,87,534672,88000,582029,613809,-31780
467,88,534832,109000,585404,615059,-29655
468,80,535359,70000,585288,616799,-31511
469,80,536195,80000,589665,595017,-5352
470,82,536400,56000,587085,598017,-10932
471,82,538640,81000,591085,600518,-9433
472,83,538811,71500,591585,619299,-27714
473,83,539620,66500,594416,619309,-24893
474,87,539975,88500,596416,619579,-23163
475,80,541034,65000,597416,610017,-12601
476,82,541374,71000,595165,620559,-25394
477,85,544646,97500,597179,622299,-25120
478,80,545047,110000,598529,624809,-26280
479,80,545763,75000,599029,625079,-26050
480,81,545802,90500,600665,626059,-25394
481,82,546073,61000,601904,627799,-25895
482,80,548613,80000,601923,630299,-28376
483,86,551822,78000,604923,630579,-25656
484,81,552674,65500,611064,631559,-20495
485,90,552840,65000,612564,633299,-20735
486,81,552878,55500,612064,599616,12448
487,86,554209,63000,613923,599647,14276
488,87,555392,78500,617423,598235,19188
489,82,557004,81000,620564,635809,-15245
490,85,559704,67500,622564,636079,-13515
491,86,561501,68000,625923,606115,19808
492,86,561870,98000,628064,637059,-8995
493,81,562186,95500,629564,612984,16580
494,90,562717,90000,632423,638799,-6376
496,85,565454,70000,633064,617984,15080
496,85,565454,72000,634064,641309,-7245
497,88,565886,94000,625946,641579,-15633
500,85,567193,85500,627316,626115,1201
501,82,567203,112500,629946,642559,-12613
501,82,567203,72500,630446,644299,-13853
501,82,567203,65000,630457,634615,-4158
502,88,567975,69000,626916,636615,-9699
503,90,568163,105000,628205,647079,-18874
504,82,569786,76000,629416,649799,-20383
505,89,571441,109500,630705,652299,-21594
506,89,572424,89500,635705,653559,-17854
507,83,572777,71500,639205,657799,-18594
508,83,573260,81500,641705,657809,-16104
509,83,575599,86500,634904,658079,-23175
510,80,576672,70000,621470,647127,-25657
511,80,577095,70000,623788,649627,-25839
512,90,578573,75000,635048,652127,-17079
513,89,580826,89500,628977,655127,-26150
514,81,581031,100500,635737,659059,-23322
515,81,583048,85500,639165,658627,-19462
516,88,584945,84000,640404,660799,-20395
517,87,586737,83500,637533,663299,-25766
518,85,591958,102500,643564,636226,7338
519,89,592355,94500,650064,663309,-13245
521,86,592562,102500,652533,643616,8917
522,87,592701,78000,652564,643647,8917
522,87,592701,73000,653064,663579,-10515
523,80,592851,70000,654533,646616,7917
524,80,592897,75000,654564,647226,7338
525,82,593716,71000,657533,649116,8417
526,87,594453,93500,660533,666299,-5766
527,87,596607,73500,664564,668799,-4235
528,89,597099,89500,666033,650484,15549
529,89,601991,89500,671564,668809,2755
530,83,602142,76500,672533,669079,3454
531,90,604025,70000,676033,657725,18308
532,88,604223,84000,677064,670059,7005
533,80,607850,85000,678564,661484,17080
534,80,608692,85000,681064,671799,9265
535,82,609139,81000,682564,674309,8255
536,84,610241,82000,684564,674579,9985
537,90,611481,100000,678926,668566,10360
538,89,611484,89500,678426,675559,2867
539,81,611540,75500,678926,674566,4360
540,81,611980,95500,670705,677299,-6594
541,86,613579,73000,674205,678916,-4711
542,90,614868,80000,681036,681916,-880
543,82,615110,56000,683536,685916,-2380
544,90,615452,95000,684205,683484,721
545,89,616923,64500,686205,686725,-520
546,85,617988,87500,672165,688984,-16819
547,82,618205,61000,673404,691225,-17821
548,86,620880,73000,673548,693984,-20436
549,90,621365,145000,675529,691737,-16208
550,80,624910,100000,679737,693737,-14000
551,88,627542,84000,680047,697127,-17080
552,86,628972,78000,683165,699127,-15962
553,90,629095,75000,679679,702127,-22448
554,89,631285,84500,678175,705237,-27062
555,87,632714,98500,684548,708737,-24189
556,86,632975,88000,685675,709737,-24062
557,90,632984,115000,686175,712237,-26062
558,88,633400,89000,685643,714627,-28984
559,82,634155,81000,688175,716237,-28062
560,87,637564,98500,692175,719127,-26952
561,90,637710,80000,693674,694855,-1181
562,83,638412,101500,696175,696355,-180
563,80,638959,80000,698675,698355,320
564,83,639572,76500,699675,700755,-1080
565,80,641270,70000,702674,703355,-681
566,82,642479,81000,707536,704855,2681
567,81,642714,105500,708036,700779,7257
568,84,643492,92000,710536,701616,8920
569,80,643699,80000,711536,702226,9310
570,85,645120,107500,717536,703686,13850
571,88,645381,94000,720036,706416,13620
572,82,645522,81000,721036,708186,12850
573,83,647771,66500,725036,710416,14620
574,90,647905,105000,725036,713416,11620
575,80,650302,80000,728036,715186,12850
576,80,651387,95000,731036,717686,13350
577,83,651813,81500,733536,720186,13350
578,85,652980,62500,737536,722186,15350
579,88,653355,94000,740536,723416,17120
580,89,653488,89500,741036,724916,16120
581,86,654703,88000,743536,728186,15350
582,88,655518,79000,749036,730686,18350
584,80,656201,86000,752536,732916,19620
585,84,656289,70000,753536,734916,18620
585,84,656289,91500,754536,736416,18120
586,88,658440,79000,758536,738916,19620
587,85,658605,87500,758036,741416,16620
588,82,660467,91000,746656,743186,3470
589,81,660525,95500,746705,743835,2870
590,86,661681,83000,728288,745335,-17047
591,87,661789,83500,713929,748484,-34555
592,86,662475,103000,731029,750335,-19306
593,80,664151,80000,734679,751984,-17305
594,89,664616,79500,736529,753484,-16955
596,86,666387,61000,728548,740847,-12299
596,86,666387,82500,737949,744627,-6678
597,80,668210,65000,739288,747347,-8059
598,89,669107,94500,740179,749347,-9168
599,88,670239,104000,733904,750847,-16943
600,87,671663,98500,741529,752627,-11098
601,81,673576,85500,742029,754127,-12098
602,81,674210,85500,741284,756627,-15343
603,83,675790,81500,747784,757847,-10063
604,86,675866,68000,747285,760847,-13562
605,86,676329,78000,749285,762847,-13562
606,87,677064,93500,750785,765127,-14342
607,89,677692,84500,755285,767627,-12342
608,80,677858,85000,756285,770127,-13842
609,83,678532,86500,758784,773347,-14563
610,90,680021,105000,760785,774627,-13842
611,80,681184,60000,762284,776627,-14343
612,87,683403,83500,764784,778347,-13563
613,84,684260,107000,777753,779347,-1594
614,88,685136,99000,780753,781127,-374
616,89,686540,76000,786253,783627,2626
617,84,686582,74500,787253,786127,1126
617,84,686582,96500,787253,787627,-374
618,85,687741,82500,790253,762579,27674
619,81,691646,60500,791253,755779,35474
620,85,694602,47500,795753,755806,39947
621,86,695138,98000,798253,764616,33637
622,82,695941,81000,802753,765299,37454
623,90,696213,110000,803753,770147,33606
624,80,699945,65000,805753,770507,35246
625,88,701439,79000,812253,766484,45769
626,81,701646,65500,814753,768455,46298
628,88,701949,114000,815753,773299,42454
628,88,701949,98500,816753,775455,41298
629,90,702872,75000,821253,777455,43798
630,82,702994,71000,821753,781455,40298
631,90,703363,90000,823253,782984,40269
632,86,704562,93000,824753,791484,33269
633,82,705446,91000,829253,793985,35268
634,90,705509,100000,828753,795485,33268
635,87,706203,88500,831753,796985,34768
636,84,707765,87000,834253,799985,34268
637,90,708955,80000,836253,801985,34268
638,89,710698,79500,798775,804484,-5709
639,89,711452,84500,800276,807485,-7209
640,82,711740,81000,800775,810485,-9710
641,82,713269,86000,789737,813484,-23747
642,87,714961,73500,790047,814984,-24937
643,80,716505,80000,785652,816984,-31332
644,82,716758,101000,794548,817985,-23437
645,84,716936,102000,795237,820484,-25247
646,89,719616,79500,824904,821484,3420
647,84,721875,57000,829404,823985,5419
648,85,722048,87500,831904,825985,5919
649,80,722172,85000,832904,829484,3420
650,90,723200,90000,834905,831485,3420
651,83,724854,91500,838405,834984,3421
652,80,725535,55000,841904,835985,5919
653,83,725880,66500,843404,838485,4919
654,84,726919,87000,846905,840985,5920
655,85,727330,102500,848905,843485,5420
656,90,728485,75000,851904,847485,4419
657,80,729901,100000,855404,849984,5420
658,83,732232,81500,859905,850985,8920
659,80,732648,80000,860904,816967,43937
660,83,735254,91500,864404,819627,44777
661,81,736424,65500,865904,821467,44437
663,83,739094,87000,870905,826308,44597
663,83,739094,81000,870904,829308,41596
664,88,746051,89000,872404,831808,40596
665,86,747560,73000,875904,832808,43096
666,84,748713,87000,882904,835308,47596
667,81,749075,60500,885404,836808,48596
668,88,749243,79000,887404,838467,48937
